age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
33,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,1902,50,United-States,>50K
47,Government,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,<=50K
29,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,<=50K
46,Private,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,0,0,50,Asia,>50K
46,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,>50K
36,Self-employed,HS-grad,9,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,50,United-States,>50K
33,Private,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,0,0,45,United-States,<=50K
66,Private,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,6767,0,20,United-States,<=50K
42,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,>50K
24,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
41,Government,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,70,United-States,<=50K
32,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,60,United-States,<=50K
70,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,2964,0,12,United-States,<=50K
39,Government,Assoc-voc,11,Married-civ-spouse,Protective-serv,Spouse,White,Male,0,0,48,United-States,>50K
73,Private,Prof-school,15,Married-civ-spouse,Protective-serv,Spouse,White,Male,0,0,40,United-States,<=50K
18,Private,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,60,United-States,<=50K
27,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,1,United-States,<=50K
46,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,40,United-States,<=50K
18,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,24,United-States,<=50K
36,Private,11th,7,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
43,Private,Bachelors,13,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
42,Self-employed,Bachelors,13,Married-civ-spouse,Craft-repair,Spouse,Black,Male,0,0,60,United-States,<=50K
38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,Amer-Indian-Eskimo,Male,0,0,70,United-States,>50K
34,Private,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,<=50K
26,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
46,Government,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,1408,40,United-States,<=50K
33,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,1902,50,United-States,>50K
41,Government,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,35,United-States,<=50K
37,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,>50K
52,Private,HS-grad,9,Divorced,Other-service,Other-relative,White,Male,0,0,30,United-States,<=50K
36,Self-employed,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
36,Private,11th,7,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,43,United-States,<=50K
54,Private,Masters,14,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,45,United-States,>50K
28,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,0,40,United-States,<=50K
36,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Female,0,0,37,United-States,<=50K
31,Private,Assoc-voc,11,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,43,United-States,<=50K
53,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1564,54,United-States,>50K
26,Private,Some-college,10,Married-civ-spouse,Sales,Spouse,White,Male,0,0,50,Europe,<=50K
22,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,<=50K
25,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Spouse,White,Female,0,0,40,United-States,<=50K
49,Private,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,1506,0,35,United-States,<=50K
67,Private,7th-8th,4,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,<=50K
53,Government,Masters,14,Widowed,Prof-specialty,Unmarried,Black,Female,0,1669,35,United-States,<=50K
30,Private,10th,6,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
37,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
44,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,10th,6,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,0,40,United-States,<=50K
35,Government,Some-college,10,Married-civ-spouse,Protective-serv,Spouse,White,Male,0,0,40,United-States,<=50K
64,Government,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
68,Self-employed,7th-8th,4,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,16,United-States,<=50K
46,Government,Doctorate,16,Married-civ-spouse,Prof-specialty,Spouse,White,Male,7688,0,45,United-States,>50K
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Other,Female,0,0,40,United-States,<=50K
31,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
47,Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Spouse,White,Male,0,0,40,United-States,<=50K
46,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Spouse,Black,Male,0,0,40,United-States,>50K
73,Government,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,10,Europe,>50K
59,Private,7th-8th,4,Separated,Other-service,Own-child,Black,Female,0,0,38,United-States,<=50K
64,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,2635,0,40,United-States,<=50K
55,Self-employed,Masters,14,Married-civ-spouse,Sales,Spouse,White,Male,3103,0,55,United-States,>50K
19,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,32,United-States,<=50K
45,Self-employed,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,Europe,<=50K
20,Private,Some-college,10,Never-married,Other-service,Other-relative,White,Female,4416,0,25,United-States,<=50K
34,Private,10th,6,Divorced,Other-service,Unmarried,White,Female,0,0,38,United-States,<=50K
23,Private,Some-college,10,Separated,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
71,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,13550,0,50,United-States,>50K
44,Private,11th,7,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,0,40,United-States,>50K
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,46,United-States,<=50K
33,Government,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,White,Female,0,0,60,United-States,<=50K
52,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Self-employed,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,<=50K
22,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,<=50K
24,Government,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,<=50K
18,Private,12th,8,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
45,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
47,Self-employed,Some-college,10,Married-civ-spouse,Adm-clerical,Spouse,White,Female,0,0,35,United-States,>50K
46,Private,Masters,14,Married-civ-spouse,Exec-managerial,Spouse,Asian-Pac-Islander,Male,0,0,50,Asia,>50K
23,Private,Assoc-acdm,12,Never-married,Transport-moving,Unmarried,White,Female,0,0,40,United-States,<=50K
51,Government,Doctorate,16,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,1887,40,United-States,>50K
23,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,1,Asia,<=50K
70,Self-employed,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,16,United-States,<=50K
29,Government,Assoc-voc,11,Married-civ-spouse,Tech-support,Spouse,White,Male,0,0,42,United-States,>50K
50,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Spouse,White,Female,0,0,40,United-States,>50K
34,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
46,Private,Some-college,10,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
23,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,Private,11th,7,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
23,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,<=50K
37,Private,9th,5,Separated,Priv-house-serv,Unmarried,White,Female,0,0,16,Latin America,<=50K
25,Private,Bachelors,13,Never-married,Priv-house-serv,Own-child,White,Male,0,0,20,United-States,<=50K
18,Private,Some-college,10,Never-married,Priv-house-serv,Own-child,White,Female,0,1602,24,United-States,<=50K
21,Private,Some-college,10,Married-civ-spouse,Priv-house-serv,Spouse,White,Male,0,0,40,United-States,<=50K
67,Self-employed,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,9386,0,50,United-States,>50K
41,Private,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,15024,0,50,United-States,>50K
34,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
39,Government,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,>50K
54,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,7688,0,40,United-States,>50K
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,99,United-States,>50K
32,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,40,United-States,<=50K
43,Government,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,55,United-States,<=50K
57,Self-employed,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,1,United-States,<=50K
58,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,50,United-States,>50K
51,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,40,United-States,<=50K
41,Private,Bachelors,13,Separated,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K
32,Private,Some-college,10,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
25,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
40,Government,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
24,Private,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,50,United-States,<=50K
19,Self-employed,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,60,United-States,<=50K
61,Government,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
57,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,2174,0,40,Latin America,<=50K
47,Government,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,35,United-States,>50K
45,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,45,United-States,>50K
20,Private,11th,7,Never-married,Tech-support,Other-relative,White,Male,0,0,40,United-States,<=50K
27,Private,9th,5,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
53,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Spouse,White,Female,4386,0,40,United-States,>50K
54,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,32,United-States,<=50K
49,Self-employed,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,>50K
38,Self-employed,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,99,United-States,<=50K
56,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,1980,40,United-States,<=50K
27,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K
45,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,45,United-States,<=50K
44,Government,HS-grad,9,Married-civ-spouse,Other-service,Spouse,White,Female,0,0,15,United-States,<=50K
32,Government,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
30,Private,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,0,0,40,United-States,>50K
59,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,Latin America,<=50K
62,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Female,0,0,40,United-States,<=50K
56,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,60,United-States,>50K
36,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Self-employed,Prof-school,15,Married-civ-spouse,Prof-specialty,Spouse,White,Male,15024,0,40,United-States,>50K
43,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,White,Female,0,0,25,United-States,>50K
37,Private,Assoc-voc,11,Separated,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,<=50K
39,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Spouse,White,Female,0,0,25,United-States,>50K
40,Self-employed,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Spouse,White,Female,0,0,40,United-States,>50K
51,Government,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,4386,0,40,United-States,>50K
67,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
50,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,Black,Female,0,0,45,United-States,<=50K
51,Government,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,60,United-States,<=50K
28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Female,0,0,50,United-States,>50K
37,Self-employed,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,50,United-States,<=50K
24,Government,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,35,United-States,<=50K
30,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,44,United-States,<=50K
26,Private,5th-6th,3,Separated,Craft-repair,Not-in-family,Other,Male,0,0,35,Latin America,<=50K
61,Private,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,Asian-Pac-Islander,Male,0,0,45,Asia,>50K
48,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,2174,0,40,United-States,<=50K
39,Self-employed,Some-college,10,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,60,United-States,<=50K
41,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Spouse,White,Female,0,0,38,United-States,>50K
51,Government,Some-college,10,Married-civ-spouse,Sales,Spouse,White,Male,0,1887,40,United-States,>50K
56,Private,Some-college,10,Married-civ-spouse,Sales,Spouse,White,Male,0,0,40,Latin America,<=50K
62,Private,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,40,United-States,<=50K
18,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
22,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,80,United-States,<=50K
67,Private,Some-college,10,Married-civ-spouse,Sales,Spouse,White,Male,0,1844,70,United-States,<=50K
30,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,70,United-States,<=50K
32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,43,United-States,>50K
21,Private,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,35,United-States,<=50K
38,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
23,Private,Assoc-voc,11,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
58,Private,9th,5,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
66,Private,Masters,14,Widowed,Other-service,Not-in-family,White,Male,0,0,6,United-States,<=50K
57,Private,Some-college,10,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
49,Private,Some-college,10,Separated,Exec-managerial,Unmarried,Black,Female,0,0,60,United-States,<=50K
18,Private,10th,6,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
19,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,Latin America,<=50K
68,Private,10th,6,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,35,United-States,<=50K
38,Government,Bachelors,13,Married-civ-spouse,Protective-serv,Spouse,White,Male,0,0,60,United-States,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,50,United-States,<=50K
53,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,1902,40,United-States,>50K
55,Self-employed,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,7298,0,40,United-States,>50K
23,Private,12th,8,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
33,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,45,United-States,<=50K
36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Female,0,0,33,United-States,<=50K
45,Government,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
