,Id,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
29655,45935,35,Private,206951,Masters,14,Married-civ-spouse,Sales,Spouse,White,Male,0,0,40,United-States,>50K
29656,45936,38,Private,234901,Masters,14,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,1977,60,United-States,>50K
29657,45937,33,Private,323811,Some-college,10,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,55,United-States,<=50K
29658,45938,66,Private,180211,Bachelors,13,Married-civ-spouse,Craft-repair,Spouse,Asian-Pac-Islander,Male,0,0,30,Asia,<=50K
29659,45939,44,Private,203943,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,Black,Male,0,0,35,United-States,>50K
29660,45940,45,Government,154117,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,38,United-States,>50K
29661,45941,38,Government,169104,Bachelors,13,Married-civ-spouse,Protective-serv,Spouse,Asian-Pac-Islander,Male,0,0,40,Asia,>50K
29662,45942,44,Private,192976,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
29663,45943,36,Private,201519,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Female,0,0,40,United-States,>50K
29664,45944,50,Government,356619,HS-grad,9,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,48,United-States,>50K
29665,45945,27,Self-employed,89718,Some-college,10,Separated,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
29666,45946,41,Self-employed,438696,Masters,14,Divorced,Sales,Unmarried,White,Male,0,0,5,United-States,>50K
29667,45947,38,Government,149455,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
29668,45948,26,Government,336969,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,28,Latin America,<=50K
29669,45949,46,Government,265554,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,<=50K
29670,45950,25,Private,190628,Some-college,10,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,Latin America,<=50K
29671,45951,37,Private,632613,10th,6,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,35,Latin America,<=50K
29672,45952,24,Private,133520,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
29673,45953,45,Government,179638,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
29674,45954,34,Private,209691,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Spouse,White,Male,4386,0,50,United-States,>50K
29675,45955,48,Self-employed,58683,Some-college,10,Married-civ-spouse,Sales,Spouse,White,Male,0,0,70,United-States,>50K
29676,45956,48,Private,449354,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,White,Male,4386,0,45,United-States,>50K
29677,45957,28,Private,410351,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K
29678,45958,31,Private,399052,9th,5,Married-civ-spouse,Farming-fishing,Spouse,White,Female,0,0,42,United-States,<=50K
29679,45959,24,Private,225724,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
29680,45960,42,Private,240255,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Spouse,Black,Male,0,0,40,United-States,>50K
29681,45961,18,Private,144711,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,1721,40,United-States,<=50K
29682,45962,29,Private,176683,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K
29683,45963,43,Private,173316,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
29684,45964,53,Private,200190,Assoc-acdm,12,Married-civ-spouse,Sales,Spouse,White,Male,0,0,80,United-States,>50K
29685,45965,20,Private,148940,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
29686,45966,45,Private,175925,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,60,United-States,>50K
29687,45967,43,Private,214541,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,35,United-States,<=50K
29688,45968,36,Private,184456,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Male,27828,0,50,United-States,>50K
29689,45969,17,Private,116626,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,1719,18,United-States,<=50K
29690,45970,50,Private,174964,10th,6,Married-civ-spouse,Handlers-cleaners,Spouse,White,Male,0,0,99,United-States,<=50K
29691,45971,54,Private,256916,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,45,United-States,<=50K
29692,45972,31,Private,348504,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,50,United-States,<=50K
29693,45973,21,Private,300812,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
29694,45974,76,Private,316185,7th-8th,4,Widowed,Protective-serv,Not-in-family,White,Female,0,0,12,United-States,<=50K
29695,45975,54,Private,117674,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,>50K
29696,45976,54,Private,222020,10th,6,Divorced,Other-service,Not-in-family,White,Male,0,0,70,United-States,<=50K
29697,45977,45,Self-employed,155489,7th-8th,4,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,65,United-States,>50K
29698,45978,71,Private,116165,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,14,Canada,<=50K
29699,45979,45,Private,368561,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,55,United-States,>50K
29700,45980,60,Self-employed,153356,HS-grad,9,Divorced,Sales,Not-in-family,Black,Male,2597,0,55,United-States,<=50K
29701,45981,36,Private,156352,9th,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
29702,45982,33,Private,578701,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,Black,Male,0,0,40,United-States,<=50K
29703,45983,26,Private,89389,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
29704,45984,51,Self-employed,107096,HS-grad,9,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,50,United-States,<=50K
29705,45985,54,Private,96710,HS-grad,9,Married-civ-spouse,Priv-house-serv,Other-relative,Black,Female,0,0,20,United-States,<=50K
29706,45986,29,Private,256671,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,White,Female,0,0,40,United-States,<=50K
29707,45987,21,Private,197583,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
29708,45988,64,Government,267546,Assoc-acdm,12,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
29709,45989,28,Government,154863,9th,5,Married-civ-spouse,Craft-repair,Spouse,Black,Male,0,0,40,Latin America,>50K
29710,45990,60,Government,165827,Doctorate,16,Married-civ-spouse,Prof-specialty,Spouse,White,Male,7688,0,60,United-States,>50K
29711,45991,44,Government,251305,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,0,40,United-States,>50K
29712,45992,43,Self-employed,32451,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
29713,45993,17,Private,147339,10th,6,Never-married,Prof-specialty,Own-child,Other,Female,0,0,15,United-States,<=50K
29714,45994,35,Private,141896,12th,8,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
29715,45995,64,Private,178724,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Female,0,0,20,United-States,<=50K
29716,45996,20,Private,34321,Some-college,10,Never-married,Craft-repair,Own-child,White,Female,0,0,30,United-States,<=50K
29717,45997,45,Private,236612,11th,7,Divorced,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
29718,45998,45,Private,81132,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,40,Asia,<=50K
29719,45999,62,Private,147627,9th,5,Never-married,Priv-house-serv,Not-in-family,Black,Female,1055,0,22,United-States,<=50K
29720,46000,47,Private,99127,Assoc-voc,11,Married-civ-spouse,Priv-house-serv,Spouse,White,Male,0,0,40,United-States,>50K
29721,46001,58,Self-employed,118253,HS-grad,9,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,70,United-States,<=50K
29722,46002,27,Private,37088,9th,5,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
29723,46003,62,Private,194167,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,2174,0,40,United-States,<=50K
29724,46004,65,Self-employed,22907,7th-8th,4,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,40,United-States,<=50K
29725,46005,27,Government,221317,11th,7,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,Latin America,<=50K
29726,46006,35,Self-employed,120301,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,45,United-States,<=50K
29727,46007,43,Self-employed,225165,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,55,United-States,>50K
29728,46008,56,Private,282023,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,>50K
29729,46009,50,Self-employed,54261,HS-grad,9,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,84,United-States,<=50K
29730,46010,41,Self-employed,32016,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,62,United-States,<=50K
29731,46011,38,Private,146091,Doctorate,16,Married-civ-spouse,Exec-managerial,Spouse,White,Female,99999,0,36,United-States,>50K
29732,46012,31,Private,243605,Bachelors,13,Widowed,Sales,Unmarried,White,Female,0,1380,40,Latin America,<=50K
29733,46013,28,Government,183445,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,70,Puerto-Rico,<=50K
29734,46014,58,Private,117273,Some-college,10,Married-civ-spouse,Sales,Spouse,White,Male,0,0,40,United-States,>50K
29735,46015,41,Government,214985,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
29736,46016,47,Private,264052,Some-college,10,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,50,United-States,>50K
29737,46017,26,Private,122999,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,8614,0,40,United-States,>50K
29738,46018,67,Private,101132,7th-8th,4,Married-civ-spouse,Craft-repair,Spouse,White,Male,1797,0,40,United-States,<=50K
29739,46019,41,Private,152292,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,50,United-States,>50K
29740,46020,56,Private,73684,7th-8th,4,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,Europe,<=50K
29741,46021,68,Private,186943,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,8,United-States,<=50K
29742,46022,34,Private,37380,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
29743,46023,23,Government,314819,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
29744,46024,81,Self-employed,193237,1st-4th,2,Widowed,Sales,Other-relative,White,Male,0,0,45,Latin America,<=50K
29745,46025,21,Private,237051,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
29746,46026,36,Private,461337,Some-college,10,Married-civ-spouse,Adm-clerical,Spouse,White,Female,0,0,40,United-States,<=50K
29747,46027,56,Private,181220,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,0,0,40,United-States,>50K
29748,46028,40,Private,478205,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,United-States,<=50K
29749,46029,53,Private,263729,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
29750,46030,19,Private,383637,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
29751,46031,27,Private,214695,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,60,United-States,<=50K
29752,46032,38,Government,116608,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,White,Female,0,0,35,United-States,>50K
29753,46033,50,Private,321770,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
29754,46034,74,Private,54732,Some-college,10,Married-civ-spouse,Sales,Spouse,White,Male,0,0,20,United-States,>50K
29755,46035,25,Private,175128,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,40,United-States,<=50K
29756,46036,33,Private,245659,Some-college,10,Separated,Other-service,Unmarried,White,Female,0,0,38,Latin America,<=50K
29757,46037,30,Private,125279,HS-grad,9,Married-spouse-absent,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
29758,46038,33,Government,222654,Some-college,10,Married-civ-spouse,Handlers-cleaners,Spouse,White,Male,0,0,66,United-States,<=50K
29759,46039,72,Private,177769,10th,6,Married-civ-spouse,Sales,Spouse,White,Male,0,0,15,United-States,<=50K
29760,46040,27,Private,187981,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
29761,46041,41,Private,220531,Prof-school,15,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,60,United-States,>50K
29762,46042,43,Private,171841,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,0,0,40,United-States,>50K
29763,46043,50,Private,222020,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
29764,46044,18,Private,245274,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,16,United-States,<=50K
29765,46045,60,Private,121127,10th,6,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
29766,46046,35,Private,187711,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
29767,46047,47,Private,178686,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
29768,46048,27,Private,186454,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,13550,0,40,United-States,>50K
29769,46049,20,Private,305874,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
29770,46050,49,Private,94215,12th,8,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
29771,46051,31,Self-employed,44503,Some-college,10,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
29772,46052,42,Private,141558,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,60,United-States,<=50K
29773,46053,38,Private,184801,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,0,0,60,United-States,>50K
29774,46054,67,Self-employed,431426,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,White,Female,0,0,2,United-States,<=50K
29775,46055,17,Private,160968,11th,7,Never-married,Adm-clerical,Own-child,White,Male,0,0,16,United-States,<=50K
29776,46056,45,Private,182655,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,0,0,45,United-States,>50K
29777,46057,44,Private,183542,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,<=50K
29778,46058,30,Private,39054,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,40,United-States,<=50K
29779,46059,46,Private,54985,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,1887,40,United-States,>50K
29780,46060,35,Private,206253,9th,5,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
29781,46061,26,Private,188767,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
29782,46062,22,Private,206974,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
29783,46063,25,Private,144483,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
29784,46064,66,Private,142624,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,5556,0,40,Europe,>50K
29785,46065,50,Private,215990,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,>50K
29786,46066,27,Private,166350,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
29787,46067,26,Private,213412,11th,7,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
29788,46068,42,Private,172297,Masters,14,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,1902,40,United-States,>50K
29789,46069,64,Private,174826,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
29790,46070,34,Private,236318,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
29791,46071,25,Private,145434,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,25,United-States,<=50K
29792,46072,32,Self-employed,173854,Bachelors,13,Divorced,Prof-specialty,Other-relative,White,Male,0,0,35,United-States,>50K
29793,46073,51,Private,216475,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,1564,43,United-States,>50K
29794,46074,39,Private,456922,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
29795,46075,35,Private,438176,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Female,0,0,65,United-States,<=50K
29796,46076,41,Self-employed,226505,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
29797,46077,46,Self-employed,198660,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,99999,0,72,United-States,>50K
29798,46078,23,Private,216811,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,16,United-States,<=50K
29799,46079,52,Private,259583,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,0,40,United-States,<=50K
29800,46080,33,Private,206280,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
29801,46081,20,Private,235691,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
29802,46082,38,Private,237608,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,2444,45,United-States,>50K
29803,46083,53,Private,268545,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,Black,Male,0,0,40,Latin America,<=50K
29804,46084,49,Private,65087,Masters,14,Married-civ-spouse,Exec-managerial,Spouse,White,Male,15024,0,50,United-States,>50K
29805,46085,52,Private,110748,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,50,United-States,>50K
29806,46086,39,Self-employed,131288,Assoc-acdm,12,Married-civ-spouse,Sales,Spouse,White,Male,5178,0,48,United-States,>50K
29807,46087,49,Self-employed,34998,Some-college,10,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,60,United-States,<=50K
